BILLING_MONTH,Entity,Tenant name,Identifier,Type,Status,Mode,Service name,Edition,Metric name,Location,Metric unit,Quota,Production usage,Change in production usage,Trial usage,Change in trial usage,Total usage,Change in total usage,Price,Cost,Billing model,Storage type,Pricing tier ID,SKU
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,10193.63,169.43,0.00,0.00,10193.63,169.43,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,59448.65,-1233.95,0.00,0.00,59448.65,-1233.95,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,22,0,0,0,22,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,312,-8,0,0,312,-8,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,95,1,0,0,95,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Network-attached storages (NAS) protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPD5MSENS
2026-05-01,US_Master,Enhanced Computing Solutions,40548,Partner,Enabled,,Cyber Protection,Per workload,Google Workspace seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,396,3,0,0,396,3,N/A,N/A,,acronis,,SQ8AMSENS
2026-05-01,US_Master,"Boston HelpDesk, Inc.",89322,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Boston HelpDesk, Inc.",89322,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,6,-1,0,0,6,-1,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,"Boston HelpDesk, Inc.",89322,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,"Boston HelpDesk, Inc.",89322,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,7227.91,129.31,0.00,0.00,7227.91,129.31,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Dialysis Care Center,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Dialysis Care Center,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,13,-4,0,0,13,-4,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Dialysis Care Center,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1673.98,-25.85,0.00,0.00,1673.98,-25.85,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,7,21,0,0,0,21,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,10,0,0,0,10,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,5.65,-0.15,0.00,0.00,5.65,-0.15,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,18355.36,39.41,0.00,0.00,18355.36,39.41,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Google Workspace seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,38,0,0,0,38,0,N/A,N/A,,acronis,,SQ8AMSENS
2026-05-01,US_Master,Local IT,,Partner,Enabled,,Cyber Protection,Per workload,Google Workspace seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,310,5,0,0,310,5,N/A,N/A,,acronis,,SQ8AMSENS
2026-05-01,US_Master,Libra ICT,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,42,0,0,0,42,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Libra ICT,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Libra ICT,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,24021.43,651.78,0.00,0.00,24021.43,651.78,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Client Solutions & Systems,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,14,0,0,0,14,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Client Solutions & Systems,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Client Solutions & Systems,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2699.06,152.59,0.00,0.00,2699.06,152.59,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Computers Etc,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,143,0,0,0,143,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Computers Etc,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,36,0,0,0,36,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Computers Etc,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,60,0,0,0,60,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Computers Etc,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,115822.15,1265.04,0.00,0.00,115822.15,1265.04,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,TheSoftwareConsultant,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,1,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,TheSoftwareConsultant,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,TheSoftwareConsultant,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,702.61,-2.10,0.00,0.00,702.61,-2.10,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,TheSoftwareConsultant,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,1500.00,702.61,-2.10,0.00,0.00,702.61,-2.10,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,"IT by Design, Inc.",ACT-00134257,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2699.77,137.41,0.00,0.00,2699.77,137.41,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Educational Records Bureau,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,10218.27,240.49,0.00,0.00,10218.27,240.49,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,7,0,0,0,7,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,29.60,29.60,0.00,0.00,29.60,29.60,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per gigabyte,"Cloud Storage (Phoenix, Arizona, USA - abgw-phx1-arp2-uw1-us2.acronis.com) used - Class 2",Acronis Cloud,GB,Unlimited,50.44,-3.53,0.00,0.00,50.44,-3.53,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,6250.33,-581.97,0.00,0.00,6250.33,-581.97,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2063.61,38.16,0.00,0.00,2063.61,38.16,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,15,-2,0,0,15,-2,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,173,2,0,0,173,2,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,The Connected Office,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,15,1,0,0,15,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,You Must Be Lost,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,You Must Be Lost,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,You Must Be Lost,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,You Must Be Lost,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2950.87,-492.86,0.00,0.00,2950.87,-492.86,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,You Must Be Lost,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,1,0,0,0,1,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,RMM,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,4942.30,188.49,0.00,0.00,4942.30,188.49,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,1000.00,0.00,0.00,0.00,1000.00,0.00,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,Reclamere,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,11,0,0,0,11,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,BrainWave Computers,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,9,5,0,0,0,5,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,BrainWave Computers,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,1,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,BrainWave Computers,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,3012.76,23.33,0.00,0.00,3012.76,23.33,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Sanchez Management Corp,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,10,0,0,0,10,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Sanchez Management Corp,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1962.43,-52.38,0.00,0.00,1962.43,-52.38,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Sanchez Management Corp,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,88,1,0,0,88,1,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Sanchez Management Corp,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,11,0,0,0,11,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Sanchez Management Corp,,Partner,Enabled,,Cyber Protection,Per workload,RMM Microsoft 365 seats managed and monitored (with risk remediation),,,Unlimited,41,0,0,0,41,0,N/A,N/A,,,,SRMAMSENS
2026-05-01,US_Master,The Ulven Companies,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,The Ulven Companies,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,19595.30,-82.14,0.00,0.00,19595.30,-82.14,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Trahan Computer Tech,,Partner,Disabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Trahan Computer Tech,,Partner,Disabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Trahan Computer Tech,,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1971.71,-29.75,0.00,0.00,1971.71,-29.75,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Beartech Inc,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,The Hill Country Tech,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,7,0,0,0,7,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,The Hill Country Tech,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,-1,0,0,1,-1,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,The Hill Country Tech,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,6,-1,0,0,6,-1,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,The Hill Country Tech,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,3025.29,-417.28,0.00,0.00,3025.29,-417.28,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Network Connections Inc (NCI),,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,9756.10,3147.14,0.00,0.00,9756.10,3147.14,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Lighthouse Technology Services,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Lighthouse Technology Services,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,202.60,0.00,0.00,0.00,202.60,0.00,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Ulu HI-Tech,,Partner,Disabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,0,-1,0,0,0,-1,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Ulu HI-Tech,,Partner,Disabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Ulu HI-Tech,,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,151.15,0.00,0.00,0.00,151.15,0.00,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,4,2,0,0,0,2,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,9082.11,2505.53,0.00,0.00,9082.11,2505.53,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,38,0,0,0,38,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Black Bottle,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,-1,0,0,3,-1,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,12,0,0,0,12,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,103.17,-0.00,0.00,0.00,103.17,-0.00,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Guardnet, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1224.40,27.07,0.00,0.00,1224.40,27.07,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,ARGO-TECH Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,ARGO-TECH Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,3689.68,-5.94,0.00,0.00,3689.68,-5.94,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"International Micro Systems, Inc.",30085,Partner,Enabled,,Cyber Protection,Per gigabyte,Endpoints protected with EDR,,,Unlimited,19,0,0,0,19,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,"International Micro Systems, Inc.",30085,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,15101.57,49.20,0.00,0.00,15101.57,49.20,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,"International Micro Systems, Inc.",30085,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,3324.65,12.82,0.00,0.00,3324.65,12.82,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,"International Micro Systems, Inc.",30085,Partner,Enabled,,Cyber Protection,Per gigabyte,Microsoft 365 Shared seats protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,35,-1,0,0,35,-1,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,1,0,0,3,1,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,19,0,0,0,19,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,5446.37,256.59,0.00,0.00,5446.37,256.59,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Keystone,29023,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,26401.36,570.69,0.00,0.00,26401.36,570.69,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,8,-3,0,0,8,-3,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected (included features),,,Unlimited,23,1,0,0,23,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,2,-1,0,0,2,-1,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,VMs (included features) protected,,,Unlimited,1,1,0,0,1,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,RMM,,,Unlimited,15,-2,0,0,15,-2,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,24,-2,0,0,24,-2,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,8155.19,353.74,0.00,0.00,8155.19,353.74,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,16,0,0,0,16,0,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,4855.65,266.18,0.00,0.00,4855.65,266.18,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,Binyod LLC,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,5,0,0,0,5,0,N/A,N/A,,acronis,,SRJAMSENS
